3.5 20.4
4.5 15.0
5.5 9.8
7 5.3
9 3.6
12.5 5.1
17.5 5.9
22.5 4.7
27.5 5.5
32.5 8.7
37.5 2.0
42.5 3.3
47.5 1.6
52.5 1.2
57.5 3.7
65 3.8
75 3.5
90 3.5
